3,"Sản phẩm tốt trong tầm giá, màn hình hơi bị chói, nhưng giá này thì vậy là ok rồi!"
3,Sản phẩm chất lượng tốt phù hợp với giá tiền
3,"Tốt trong tầm giá, phù hợp dùng dịch vụ kinh doanh, giao hàng nhanh"
3,Xài ổn. Bảo hành đầy đủ.
3,Có ốp lưng củ máy này không bạn
3,dùng tốt
3,"Mình mua cho mẹ dùng. Ưu điểm: cầm nhẹ, màn hình lớn, giao hàng nhanh, chụp ảnh ok.  "
3,máy xài ổn mượt mà nhưng sao vẫn chưa được kích hoạt bảo hành điện tử  khi tôi viết số IMEI gửi lên tổng đài 6060 thì tổng đài trả về tin nhắn chưa được Kích hoạt bảo hành
3,"Đã mua hàng, chưa sử dụng, bao bì nguyên niêm. Tiki cho mình hỏi hàng bảo hành như thế nào với nhé. Cảm ơn."
3,"nhận được hàng nguyên đai, nguyên kiện. chưa sử dụng nên chưa biết chất lương tn."
3,Moi mua chua bt được chất lượng mong kiti kích hoạt bảo hành giúp
3,Phù hợp giá tiền
3,"điện thoại mỏng đẹp, tuy nhiên chụp ảnh xấu và màn hình hiển thị xấu"
3,mình mua cái này là cái thứ 2 mà thiếu tai nghe theo máy là sao
3,ổn
3,sản phẩm ok
3,"Sản phẩm mẫu mã khá đẹp, tốt trong mức giá, hãng vivo có giá thành khá rẻ nhưng chất lượng lại khá ổn. Tiki giao hàng nhanh. Mình đặt 1 ngày là giao hàng tới rồi. Mình thích hàng   và sẽ ủng hộ vivo và dịch vụ của tiki lâu dài  "
3,"cơ bản phù hợp với giá tiền, máy êm, không nóng"
3,Sản phẩm tuyệt vời
3,máy xài rất tốt nên mua
3,rất là ok
3,"Trước mình xài Android One xong chuyển qua xài thử em này. Cảm nhận khi chuyển đổi sang là:  Về tốc độ: Lag giựt, để ý sẽ thấy rất khó chịu. Điện thoại cũ chạy Android One của mình không có hiện tượng này.  Màn hình: Đẹp, rất nịnh mắt. Màu sắc rực rỡ.  Pin: Hao pin. Sạc đầy pin 100% tắt hết ứng dụng, đi ngủ (7 tiếng) sáng dậy còn 97% ?? :D ?? k biết nó chạy cái gì mà hao pin. Android One của mình cũng như vậy pin 100% sáng hôm sau.  Camera: Chụp khá ảo dịu, xử lý màu sắc hình ảnh tốt. Selfie hay chụp người, xử lý da mặt đẹp và tự nhiên. Nhu cầu chụp hình linh tinh + màn hình đẹp + giá phù hợp. Khuyên nên mua con này còn pin hay hiệu năng xử lý chỉ ở mức chấp nhận được"
3,"Sau một thời gian, tôi đã nhận được sản phẩm, sử dụng không chỉ không có vấn đề mà còn sử dụng rất hiệu quả. Sản phẩm đã được sử dụng với chất lượng đúng như mong đợi. Tuy nhiên vẫn chưa có điểm đặc biệt/mới, như việc thời gian ngắn hơn... nên tôi sẽ không cho 5 sao tối đa, mong đây sẽ là động lực cho hoạt động của TIKI sắp tới."
3,"tình hình xài máy ổn. nhưng tôi không hài lòng về quảng cáo web, cứ bấm xíu hay đang quay phim, chụp hình xíu là hiện trang web quảng cáo ra, mặc dù đã tắt nhìu chế độ nhưng cũng không hết, mong nhà cung cấp hướng dẫn để chặn quảng cáo liên tục trên điện thoại thật sự rất bất tiện."
3,"sản phẩm tốt, màu sắc đẹp, dung lượng nhiều, máy chạy mượt, tiếc là củ sạc bị hư mất thời gian mang đi bảo hành. điện thoại trung cấp đáng mua."
3,"Nhận được hàng sớm nhưng giờ mới check được máy thì thấy có vết xước lớn ở phía cạnh bên phải, vừa mở ra đã thấy máy như thế thật sự không hài lòng"
3,"Hàng đóng gói cẩn thận, nguyên tem, giao hàng sớm hơn dự kiến 1 ngày. OK . Vấn để thông tin bảo hành máy  bên mua đã làm theo hướng dẫn soạn MÃ IMEI gửi đến 6060 thì nhận được trả lời là tin nhắn không đúng, TIKI hỗ trợ về thông tin bảo hành nhé"
